GeographyCode,KS103EW0002
E00065869,55
E00065870,39
E00065871,102
E00065872,60
E00065873,30
E00065874,74
E00065875,30
E00065876,60
E00065877,95
E00065878,97
E00065879,68
E00065880,91
E00065881,73
E00065882,167
E00065883,110
E00065884,42
E00065885,53
E00065886,30
E00065887,83
E00065888,88
E00065889,51
E00065890,84
E00065891,45
E00065892,75
E00065893,49
E00065894,36
E00065895,78
E00065896,46
E00065897,38
E00065898,51
E00065899,36
E00065900,36
E00065901,52
E00065902,55
E00065903,30
E00065904,56
E00065905,85
E00065906,61
E00065907,50
E00065908,40
E00065909,49
E00065910,89
E00065911,58
E00065912,72
E00065913,79
E00065914,34
E00065915,42
E00065916,58
E00065917,46
E00065918,45
E00065919,57
E00065920,41
E00065921,35
E00065922,55
E00065923,73
E00065924,59
E00065925,57
E00065926,67
E00065927,78
E00065928,89
E00065929,47
E00065930,138
E00065931,64
E00065932,55
E00065933,85
E00065934,59
E00065935,111
E00065936,74
E00065937,69
E00065938,80
E00065939,62
E00065940,63
E00065941,76
E00065942,59
E00065943,42
E00065944,50
E00065945,49
E00065946,63
E00065947,62
E00065948,27
E00065949,54
E00065950,82
E00065951,65
E00065952,76
E00065953,58
E00065954,61
E00065955,85
E00065956,46
E00065957,70
E00065958,73
E00065959,56
E00065960,92
E00065961,21
E00065962,59
E00065963,39
E00065964,75
E00065965,61
E00065966,24
E00065967,40
E00065968,55
E00065969,102
E00065970,103
E00065971,60
E00065972,83
E00065973,61
E00065974,51
E00065975,65
E00065976,59
E00065977,86
E00065978,57
E00065980,63
E00065981,67
E00065982,61
E00065983,53
E00065984,68
E00065985,58
E00065986,47
E00065987,49
E00065988,62
E00065989,65
E00065990,53
E00065991,67
E00065992,55
E00065993,63
E00065994,51
E00065995,64
E00065996,28
E00065997,52
E00065998,60
E00065999,77
E00066000,74
E00066001,67
E00066002,60
E00066003,61
E00066004,74
E00066005,64
E00066006,79
E00066007,63
E00066008,73
E00066009,52
E00066010,63
E00066011,68
E00066012,99
E00066013,79
E00066014,44
E00066015,40
E00066016,46
E00066017,54
E00066018,60
E00066019,34
E00066020,41
E00066021,51
E00066022,87
E00066023,74
E00066024,55
E00066025,56
E00066026,56
E00066027,63
E00066028,93
E00066029,92
E00066030,65
E00066031,97
E00066032,69
E00066033,85
E00066034,82
E00066035,73
E00066036,36
E00066037,92
E00066038,100
E00066039,47
E00066040,57
E00066041,42
E00066042,59
E00066043,58
E00066044,57
E00066045,68
E00066046,31
E00066047,52
E00066048,49
E00066049,57
E00066050,64
E00066051,73
E00066052,53
E00066053,39
E00066054,51
E00066055,45
E00066056,37
E00066057,46
E00066058,48
E00066059,35
E00066060,29
E00066061,33
E00066062,61
E00066063,47
E00066064,49
E00066065,38
E00066066,42
E00066067,44
E00066068,34
E00066069,99
E00066071,41
E00066072,53
E00066073,104
E00066074,66
E00066075,57
E00066076,78
E00066077,42
E00066078,84
E00066080,56
E00066081,67
E00066082,58
E00066083,66
E00066084,76
E00066085,78
E00066086,75
E00066087,48
E00066088,84
E00066089,67
E00066090,76
E00066091,47
E00066092,44
E00066093,75
E00066094,34
E00066095,70
E00066096,53
E00066097,57
E00066098,108
E00066099,71
E00066100,56
E00066101,55
E00066102,69
E00066103,86
E00066104,53
E00066105,51
E00066106,61
E00066107,72
E00066108,64
E00066109,60
E00066110,81
E00066111,62
E00066112,98
E00066113,46
E00066114,48
E00066115,59
E00066116,57
E00066117,34
E00066118,50
E00066119,92
E00066121,92
E00066122,82
E00066123,59
E00066124,36
E00066125,90
E00066126,34
E00066127,67
E00066128,71
E00066129,80
E00066130,60
E00066131,58
E00066132,40
E00066133,47
E00066134,58
E00066135,62
E00066136,71
E00066137,60
E00066138,88
E00066139,36
E00066140,48
E00066141,35
E00066142,44
E00066143,76
E00066144,65
E00066145,75
E00066146,83
E00066147,49
E00066148,55
E00066149,92
E00066150,87
E00066151,48
E00066152,73
E00066153,51
E00066154,51
E00066155,45
E00066156,45
E00066157,39
E00066158,33
E00066159,51
E00066160,37
E00066161,44
E00066162,45
E00066163,50
E00066164,78
E00066165,63
E00066166,51
E00066167,45
E00066168,45
E00066169,91
E00066170,31
E00066171,64
E00066172,43
E00066173,87
E00066174,41
E00066175,84
E00066176,55
E00066177,61
E00066178,18
E00066179,51
E00066180,46
E00066181,50
E00066182,79
E00066183,61
E00066184,62
E00066185,46
E00066186,78
E00066187,58
E00066188,35
E00066189,51
E00066190,44
E00066191,76
E00066192,40
E00066193,57
E00066194,68
E00066195,67
E00066196,24
E00066197,45
E00066198,37
E00066199,39
E00066200,18
E00066201,53
E00066202,58
E00066203,47
E00066204,53
E00066205,59
E00066207,43
E00066208,24
E00066209,40
E00066210,60
E00066211,26
E00066212,36
E00066213,79
E00066214,129
E00066215,82
E00066216,109
E00066217,76
E00066218,72
E00066219,60
E00066220,95
E00066221,47
E00066222,112
E00066223,81
E00066224,51
E00066225,58
E00066226,70
E00066227,62
E00066228,56
E00066229,46
E00066230,51
E00066231,51
E00066232,78
E00066233,43
E00066234,49
E00066235,53
E00066236,25
E00066237,63
E00066238,58
E00066239,37
E00066240,84
E00066241,32
E00066242,23
E00066243,32
E00066245,31
E00066246,47
E00066247,58
E00066248,118
E00066249,110
E00066250,99
E00066251,91
E00066252,100
E00066253,66
E00066254,82
E00066255,71
E00066256,96
E00066257,89
E00066258,37
E00066259,30
E00066260,99
E00066261,66
E00066262,92
E00066263,99
E00066264,97
E00066265,38
E00066266,103
E00066267,75
E00066268,69
E00066269,96
E00066270,63
E00066271,68
E00066272,89
E00066273,80
E00066274,49
E00066275,73
E00066276,69
E00066277,38
E00066278,52
E00066279,59
E00066280,54
E00066281,81
E00066282,49
E00066283,115
E00066284,125
E00066285,103
E00066286,110
E00066287,115
E00066288,81
E00066289,100
E00066290,101
E00066291,76
E00066292,91
E00066293,149
E00066294,86
E00066295,85
E00066296,134
E00066297,106
E00066298,84
E00066299,122
E00066300,116
E00066301,93
E00066302,67
E00066303,117
E00066305,85
E00066306,71
E00066307,108
E00066309,126
E00066310,105
E00066311,118
E00066312,124
E00066313,108
E00066314,118
E00066315,111
E00066316,50
E00066317,101
E00066318,110
E00066319,79
E00066320,90
E00066321,88
E00066322,92
E00066323,88
E00066324,96
E00066325,118
E00066326,104
E00066327,127
E00066328,88
E00066329,70
E00066330,136
E00066331,82
E00066332,103
E00066333,74
E00066334,70
E00066335,90
E00066336,83
E00066337,103
E00066338,42
E00066339,102
E00066340,60
E00066341,55
E00066342,100
E00066343,94
E00066344,86
E00066345,50
E00066346,68
E00066347,62
E00066348,74
E00066349,62
E00066350,57
E00066351,60
E00066352,65
E00066353,72
E00066354,37
E00066355,75
E00066356,73
E00066357,102
E00066358,67
E00066359,86
E00066360,80
E00066361,34
E00066362,94
E00066363,72
E00066364,117
E00066365,53
E00066366,62
E00066367,32
E00066368,38
E00066369,43
E00066370,34
E00066371,58
E00066372,48
E00066373,39
E00066374,79
E00066375,72
E00066376,35
E00066377,45
E00066378,60
E00066379,39
E00066380,49
E00066381,43
E00066382,37
E00066383,52
E00066384,24
E00066385,33
E00066386,33
E00066387,40
E00066388,104
E00066389,91
E00066390,101
E00066391,35
E00066392,56
E00066393,79
E00066394,26
E00066395,50
E00066396,47
E00066397,28
E00066398,67
E00066399,57
E00066400,41
E00066401,106
E00066402,139
E00066403,110
E00066404,63
E00066405,140
E00066406,128
E00066407,46
E00066408,70
E00066409,93
E00066410,128
E00066411,125
E00066412,62
E00066414,110
E00066415,87
E00066416,86
E00066417,102
E00066418,134
E00066419,193
E00066420,58
E00066421,33
E00066422,127
E00066423,121
E00066424,113
E00066425,74
E00066426,157
E00066427,101
E00066428,90
E00066429,99
E00066430,109
E00066431,114
E00066432,82
E00066433,92
E00066434,59
E00066435,121
E00066436,120
E00066437,71
E00066438,46
E00066439,72
E00066440,45
E00066441,46
E00066442,44
E00066443,63
E00066444,49
E00066445,55
E00066446,41
E00066447,54
E00066448,57
E00066449,64
E00066450,79
E00066451,42
E00066452,54
E00066453,34
E00066454,41
E00066455,66
E00066456,34
E00066457,50
E00066458,82
E00066459,69
E00066460,72
E00066461,70
E00066462,31
E00066463,62
E00066464,41
E00066465,54
E00066466,48
E00066467,74
E00066468,48
E00066470,101
E00066471,61
E00066472,51
E00066473,114
E00066474,61
E00066475,103
E00066476,61
E00066477,61
E00066478,76
E00066479,104
E00066480,79
E00066481,58
E00066482,103
E00066483,65
E00066484,103
E00066485,106
E00066486,123
E00066487,58
E00066488,110
E00066489,38
E00066490,67
E00066491,70
E00066492,97
E00066493,67
E00066494,42
E00066495,53
E00066496,116
E00066497,62
E00066498,70
E00066499,69
E00066500,92
E00066501,53
E00066502,49
E00066503,49
E00066504,110
E00066505,50
E00066506,65
E00066507,113
E00066508,33
E00066509,139
E00066510,112
E00066511,97
E00066512,59
E00066513,119
E00066514,108
E00066515,126
E00066516,108
E00066517,87
E00066518,100
E00066519,33
E00066520,139
E00066521,61
E00066522,99
E00066523,99
E00066524,67
E00066525,76
E00066526,44
E00066527,52
E00066528,56
E00066529,103
E00066530,72
E00066531,72
E00066532,69
E00066533,132
E00066534,62
E00066535,91
E00066536,74
E00066537,118
E00066538,30
E00066539,36
E00066540,116
E00066541,68
E00066542,80
E00066543,75
E00066544,77
E00066545,69
E00066546,98
E00066547,126
E00066548,61
E00066550,28
E00066551,65
E00066552,36
E00066553,48
E00066554,48
E00066555,45
E00066556,59
E00066557,75
E00066558,66
E00066559,54
E00066560,38
E00066561,59
E00066562,41
E00066563,43
E00066564,49
E00066565,40
E00066566,101
E00066568,54
E00066569,48
E00066570,29
E00066571,62
E00066572,52
E00066573,65
E00066574,51
E00066575,84
E00066576,26
E00066577,58
E00066578,66
E00066579,87
E00066580,68
E00066581,82
E00066582,113
E00066583,96
E00066584,100
E00066585,133
E00066586,154
E00066587,115
E00066588,84
E00066589,124
E00066590,86
E00066591,109
E00066592,93
E00066593,120
E00066594,88
E00066595,77
E00066596,103
E00066597,83
E00066598,106
E00066599,91
E00066600,134
E00066601,89
E00066602,89
E00066603,70
E00066604,101
E00066605,95
E00066606,70
E00066607,80
E00066608,77
E00066609,118
E00066610,106
E00066611,138
E00066612,69
E00066613,99
E00066614,80
E00066615,92
E00066616,105
E00066617,118
E00066618,131
E00066619,100
E00066620,139
E00066621,93
E00066622,109
E00066623,106
E00066624,97
E00066625,137
E00066626,99
E00066627,96
E00066628,101
E00066629,102
E00066630,98
E00066631,142
E00066632,64
E00066633,95
E00066634,84
E00066635,66
E00066636,84
E00066637,136
E00066638,50
E00066639,90
E00066640,67
E00066641,73
E00066642,106
E00066643,82
E00066644,74
E00066645,73
E00066646,73
E00066647,48
E00066648,70
E00066649,141
E00066650,79
E00066651,100
E00066652,56
E00066653,91
E00066654,74
E00066655,74
E00066656,63
E00066657,100
E00066658,83
E00066659,114
E00066660,79
E00066661,96
E00066662,114
E00066663,86
E00066664,43
E00066665,50
E00066666,95
E00066667,53
E00066668,84
E00066669,43
E00066670,23
E00066671,36
E00066672,41
E00066674,35
E00066675,50
E00066676,62
E00066677,51
E00066678,58
E00066679,69
E00066680,84
E00066681,64
E00066682,39
E00066683,73
E00066684,45
E00066685,55
E00066686,55
E00066687,91
E00066688,101
E00066689,123
E00066690,83
E00066691,113
E00066692,108
E00066693,111
E00066694,81
E00066695,87
E00066696,90
E00066697,74
E00066698,120
E00066699,106
E00066700,85
E00066701,100
E00066702,92
E00066703,122
E00066704,107
E00066705,122
E00066706,73
E00066707,100
E00066708,93
E00066709,120
E00066710,99
E00066711,101
E00066712,81
E00066713,85
E00066714,126
E00066715,27
E00066716,73
E00066717,23
E00066718,52
E00066719,39
E00066720,26
E00066721,126
E00066722,76
E00066723,46
E00066724,90
E00066725,62
E00066726,41
E00066727,39
E00066728,60
E00066729,23
E00066730,89
E00066731,48
E00066732,60
E00066733,56
E00066734,62
E00066735,67
E00066737,66
E00066738,70
E00066739,96
E00066740,108
E00066741,114
E00066742,57
E00066743,77
E00066744,139
E00066745,115
E00066746,121
E00066747,64
E00066748,103
E00066749,93
E00066750,45
E00066751,100
E00066752,80
E00066753,60
E00066754,107
E00066755,89
E00066756,91
E00066757,46
E00066758,92
E00066759,50
E00066760,48
E00066761,104
E00066762,77
E00066763,83
E00066764,50
E00066765,76
E00066766,97
E00066767,89
E00066768,92
E00066769,96
E00066770,58
E00066771,79
E00066772,89
E00066773,91
E00066774,81
E00066775,78
E00066776,54
E00066777,83
E00066778,30
E00066779,58
E00066780,86
E00066781,106
E00066782,91
E00066783,63
E00066784,86
E00066785,74
E00066786,116
E00066787,114
E00066788,97
E00066789,59
E00066790,78
E00066792,72
E00066793,62
E00066794,54
E00066795,94
E00066796,53
E00066797,80
E00066799,120
E00066800,89
E00066801,88
E00066802,114
E00066803,103
E00066804,89
E00066805,94
E00066806,75
E00066807,86
E00066808,93
E00066809,77
E00066810,67
E00066811,59
E00066812,51
E00066813,43
E00066814,69
E00066815,54
E00066816,53
E00066817,56
E00066818,54
E00066819,22
E00066820,63
E00066821,53
E00066822,23
E00066823,57
E00066824,113
E00066825,65
E00066826,106
E00066827,43
E00066828,96
E00066829,48
E00066830,37
E00066831,76
E00066832,88
E00066833,31
E00066834,64
E00066835,81
E00066836,68
E00066837,72
E00066838,55
E00066839,59
E00066840,78
E00066841,98
E00066842,91
E00066843,76
E00066844,86
E00066845,85
E00066846,153
E00066847,68
E00066848,58
E00066849,91
E00066850,94
E00066851,66
E00066852,53
E00066853,99
E00066854,64
E00066855,68
E00066856,84
E00066857,90
E00066858,55
E00066859,62
E00066860,56
E00066861,26
E00066862,53
E00066863,47
E00066864,49
E00066865,48
E00066866,54
E00066867,60
E00066868,71
E00066869,57
E00066870,62
E00066871,65
E00066872,57
E00066873,105
E00066874,70
E00066875,36
E00066876,74
E00066877,78
E00066878,90
E00066879,88
E00066880,71
E00066881,92
E00066882,65
E00066883,69
E00066884,80
E00066885,108
E00066886,60
E00066887,98
E00066888,63
E00066889,82
E00066891,74
E00066892,96
E00066893,46
E00066894,52
E00066895,46
E00066896,46
E00066897,78
E00066898,89
E00066899,44
E00066900,100
E00066901,39
E00066902,87
E00066903,88
E00066904,57
E00066905,97
E00066906,118
E00066907,73
E00066908,81
E00066909,146
E00066910,44
E00066911,99
E00066912,51
E00066913,45
E00066914,78
E00066915,40
E00066916,74
E00066917,50
E00066918,46
E00066919,52
E00066920,67
E00066921,27
E00066922,46
E00066923,44
E00066924,104
E00066925,53
E00066926,57
E00066927,59
E00066928,46
E00066929,33
E00066930,110
E00066931,50
E00066932,72
E00066933,70
E00066934,68
E00066935,39
E00066936,54
E00066937,60
E00066938,40
E00066939,33
E00066940,62
E00066941,59
E00066942,23
E00066943,59
E00066944,34
E00066945,45
E00066946,96
E00066947,38
E00066948,56
E00066949,53
E00066950,59
E00066951,100
E00066952,89
E00066953,56
E00066954,84
E00066955,54
E00066956,42
E00066957,98
E00066958,144
E00066959,103
E00066960,53
E00066961,66
E00066962,82
E00066963,46
E00066964,43
E00066965,43
E00066966,32
E00066967,72
E00066968,126
E00066969,88
E00066970,68
E00066971,55
E00066972,118
E00066973,78
E00066974,91
E00066975,48
E00066976,35
E00066977,72
E00066978,74
E00066979,50
E00066980,52
E00066981,41
E00066982,67
E00066983,63
E00066984,47
E00066985,79
E00066986,39
E00066987,51
E00066989,44
E00066990,70
E00066991,67
E00066992,46
E00066993,68
E00066994,81
E00066995,80
E00066996,67
E00066997,49
E00066998,60
E00066999,47
E00067000,82
E00067001,48
E00067002,63
E00067003,39
E00067004,82
E00067005,85
E00067006,122
E00067007,83
E00067008,111
E00067009,97
E00067010,112
E00067011,88
E00067012,50
E00067013,93
E00067014,73
E00067015,90
E00067016,67
E00067017,61
E00067018,67
E00067019,65
E00067020,80
E00067021,89
E00067022,109
E00067023,51
E00067024,82
E00067025,112
E00067026,86
E00067027,106
E00067028,61
E00067029,68
E00067030,74
E00067031,68
E00067032,69
E00067033,82
E00067034,90
E00067035,89
E00067036,76
E00067037,104
E00067038,109
E00067039,84
E00067040,63
E00067041,71
E00067042,131
E00067043,116
E00067044,95
E00067045,59
E00067046,54
E00067047,38
E00067048,48
E00067049,31
E00067050,62
E00067051,89
E00067052,101
E00067053,58
E00067054,91
E00067055,91
E00067056,40
E00067057,96
E00067058,66
E00067059,72
E00067060,27
E00067061,29
E00067062,40
E00067063,43
E00067064,70
E00067065,67
E00067066,69
E00067067,53
E00067068,73
E00067069,34
E00067070,123
E00067071,55
E00067072,72
E00067073,87
E00067074,43
E00067075,63
E00067076,34
E00067077,66
E00067078,64
E00067079,71
E00067080,77
E00067081,70
E00067082,68
E00067083,75
E00067084,83
E00067085,49
E00067086,81
E00067087,73
E00067088,109
E00067089,85
E00067090,56
E00067091,58
E00067092,51
E00067093,82
E00067094,74
E00067095,53
E00067096,116
E00067097,117
E00067098,91
E00067099,90
E00067100,89
E00067101,64
E00067102,53
E00067103,93
E00067104,107
E00067105,51
E00067106,119
E00067107,95
E00067108,124
E00067109,123
E00067110,107
E00067111,183
E00067112,52
E00067113,57
E00067114,114
E00067115,106
E00067116,100
E00067117,134
E00067118,58
E00067119,76
E00067120,98
E00067121,95
E00067122,104
E00067123,95
E00067124,104
E00067125,78
E00067126,102
E00067128,99
E00067129,99
E00067130,80
E00067131,103
E00067132,39
E00067133,136
E00067134,90
E00067135,31
E00067136,66
E00067137,98
E00067138,79
E00067139,89
E00067140,53
E00067141,83
E00067142,70
E00067143,63
E00067144,41
E00067145,55
E00067146,67
E00067147,103
E00067148,82
E00067149,56
E00067150,97
E00067151,74
E00067152,90
E00067153,60
E00067154,72
E00067155,47
E00067157,83
E00067159,79
E00067160,45
E00067161,79
E00067162,99
E00067163,84
E00067164,14
E00067165,54
E00067166,28
E00067167,41
E00067168,42
E00067169,121
E00067170,83
E00067171,86
E00067172,95
E00067173,110
E00067174,91
E00067175,87
E00067176,96
E00067177,77
E00067178,75
E00067179,74
E00067180,53
E00067181,85
E00067182,87
E00067183,87
E00067184,69
E00067185,95
E00067186,68
E00067187,66
E00067188,105
E00067189,89
E00067190,103
E00067191,77
E00067192,97
E00067193,127
E00067194,109
E00067195,120
E00067196,47
E00067197,89
E00067198,80
E00067199,71
E00067200,117
E00067201,73
E00067202,66
E00067203,75
E00067204,103
E00067205,47
E00067206,63
E00067207,66
E00067208,81
E00067209,80
E00067210,71
E00067211,66
E00067212,54
E00067213,82
E00067214,71
E00067215,85
E00067216,94
E00067217,110
E00067218,60
E00067219,40
E00067221,94
E00067222,150
E00067223,102
E00067224,58
E00067225,60
E00067226,81
E00067227,62
E00067228,66
E00067229,98
E00067230,64
E00067231,86
E00067232,31
E00067233,50
E00067234,55
E00067235,31
E00067236,46
E00067237,63
E00067238,65
E00067239,95
E00067240,89
E00067241,22
E00067242,52
E00067244,85
E00067245,61
E00067246,59
E00067247,106
E00067248,84
E00067249,47
E00067250,33
E00067251,43
E00067252,65
E00067253,60
E00067254,49
E00067255,49
E00067256,43
E00067257,30
E00067258,73
E00067259,43
E00067260,56
E00067261,49
E00067262,33
E00067263,91
E00067264,43
E00067265,56
E00067266,37
E00067267,44
E00067268,40
E00067269,32
E00067270,52
E00067271,60
E00067272,42
E00067273,79
E00067274,87
E00067275,97
E00067276,57
E00067277,79
E00067279,65
E00067280,122
E00067281,72
E00067282,83
E00067283,78
E00067284,85
E00067285,80
E00067286,100
E00067287,78
E00067288,54
E00067289,67
E00067290,78
E00067291,76
E00067292,83
E00067293,120
E00067294,52
E00067295,144
E00067296,116
E00067297,132
E00067298,113
E00067299,108
E00067300,76
E00067301,59
E00067302,51
E00067303,76
E00067304,61
E00067305,71
